id,title,genre_names,popularity
16806,Johnny Dangerously,Action Comedy Thriller Crime,4.06
15516,The Last House on the Left,Horror Thriller,9.64
9299,Thesis,Horror Thriller,7.11
113369,The Pinochet Case,Documentary Foreign,0.1
10611,Barbershop,Comedy Drama,6.5
12770,Stealing Harvard,Action Comedy Drama,7.27
4108,The Transporter,Action Crime Thriller,13.22
55903,Betty Fisher and Other Stories,Drama Thriller Crime Foreign,0.16
46466,The Children of the Century,Drama Romance,2.52
9685,Igby Goes Down,Comedy Drama,5.54
87481,Quitting,Drama Foreign,0.21
16370,Aspen Extreme,Drama,0.8
18913,Betsy's Wedding,Comedy,7.77
14361,Captain Ron,Action Adventure Comedy Family,5.43
41021,The Devil Bat,Crime Horror Mystery,0.72
18943,Ernest Goes to Jail,Comedy Family,2.31
32685,Ernest Scared Stupid,Horror Comedy Family,4.2
64079,The Gypsy Moths,Romance Drama Action,1.46
18477,The Hills Have Eyes Part II,Horror,3.09
12262,The Hills Have Eyes,Horror,4.79
33506,Indian Summer,Comedy Drama,2.41
29515,The Mack,Drama,1.39
41582,Monkey Trouble,Comedy Family,2.8
50382,Monster in the Closet,Horror,2.4
42633,No Way to Treat a Lady,Comedy Thriller,0.76
26680,Shock Waves,Horror,6.65
34086,Spaced Invaders,Comedy Family Science Fiction,2.43
11504,Suburban Commando,Action Comedy Family Science Fiction,4.41
23470,Surf Ninjas,Action Adventure Comedy Family,2.56
977,Tabu,Adventure Drama Romance,2.21
233,The Wanderers,Drama,3.39
19049,The Yearling,Drama Family,2.12
5506,The Ladykillers,Comedy Crime,12.51
32961,The Lavender Hill Mob,Comedy Crime,4.55
32568,The Man in the White Suit,Comedy Drama,3.58
29698,Ratcatcher,Drama,2.46
22244,Society,Comedy Drama Horror,4.45
19460,Son of the Bride,Comedy Drama Romance,3.32
575,The Experiment,Drama Thriller,7.88
10550,Ballistic: Ecks vs. Sever,Action Adventure Thriller,9.09
9034,The Banger Sisters,Comedy Drama,8.99
9093,The Four Feathers,War Adventure Drama Romance,6.89
9039,Trapped,Action Crime Drama Thriller,5.78
1958,8 Women,Comedy Thriller Music Crime Mystery,5.72
23550,His Secret Life,Drama,3.83
68569,Invincible,Drama War,0.69
318535,The Mesmerist,Horror,0.01
11013,Secretary,Comedy Drama Romance,10.94
129,Spirited Away,Fantasy Adventure Animation Family,41.05
54714,The Trials of Henry Kissinger,Documentary,0.3
11529,Sweet Home Alabama,Comedy Romance,8.59
10771,The Tuxedo,Thriller Action Comedy Science Fiction,6.02
38951,Charly,Comedy Drama,0.78
55018,Crazy As Hell,Horror Thriller,0.41
44635,Just a Kiss,Comedy Romance,1.74
31005,Moonlight Mile,Romance Drama,14.07
72308,Shanghai Ghetto,Documentary,0.01
50123,Skins,Action Drama,0.91
2110,Wasabi,Drama Action Comedy,12.43
15173,Jonah: A VeggieTales Movie,Action Adventure Animation Comedy Family Fantasy Romance,1.73
9533,Red Dragon,Crime Thriller Horror,2.97
38866,Between Strangers,Drama,0.41
4107,Bloody Sunday,Action Adventure Drama History,7.76
10575,Heaven,Drama Thriller Romance Crime,5.19
47500,Pipe Dream,Comedy Romance,0.3
15720,The Man from Elysian Fields,Drama Romance,5.07
9260,Welcome to Collinwood,Comedy,3.03
21828,Flirting,Drama Romance,2.08
1682,Mothra vs. Godzilla,Fantasy Science Fiction Action Adventure,2.97
39462,Godzilla's Revenge,Fantasy Science Fiction Family,1.33
18983,"Godzilla, King of the Monsters!",Science Fiction Horror,8.08
41971,The Moderns,Drama Comedy,0.93
33831,The Onion Field,Crime Drama,9.64
24348,Powaqqatsi,Documentary Drama Music,2.73
19140,The Pride of the Yankees,Drama Family,2.41
82545,Texasville,Drama Romance,0.37
37606,Valmont,Drama Romance,8.41
34600,Ernest Goes to Africa,Comedy Family,0.51
39128,Ernest In The Army,Comedy Family,1.08
11868,Horror of Dracula,Horror,8.36
12921,Strange Brew,Comedy,2.95
19953,The Incredible Mr. Limpet,Animation Comedy Family Fantasy Science Fiction,3.38
53049,Claire of the Moon,Drama Romance,0.59
10772,Django,Action Western,4.89
77079,Django Strikes Again,Western,0.54
74899,The Fan,Drama Horror Thriller,0.52
120694,Festival in Cannes,Drama Comedy,0.3
12719,Flashback,Action Comedy Crime,2.12
25001,Hanky Panky,Mystery Action Comedy Crime,8.24
43438,The Rocking Horse Winner,Drama,0.49
3092,Seance on a Wet Afternoon,Thriller Drama Crime,2.46
4989,Shamus,Mystery Thriller,0.67
15313,The Wrong Guy,Action Comedy,0.66
12590,Below,Thriller Horror Mystery,11.2
37964,Brown Sugar,Comedy Romance,3.14
7501,Knockaround Guys,Crime Thriller,6.56
1809,The Rules of Attraction,Comedy Drama Romance,6.78
13768,Tuck Everlasting,Drama Family Fantasy Romance Science Fiction,5.95
10994,White Oleander,Drama,13.75
1430,Bowling for Columbine,Documentary,11.39
19973,Comedian,Comedy Documentary,7.94
40815,On Guard,Drama Adventure,2.26
12600,Pokémon 4Ever: Celebi - Voice of the Forest,Adventure Fantasy Animation Science Fiction Family,7.07
8051,Punch-Drunk Love,Comedy Drama Romance,6.75
70443,Safe Conduct,War Drama History,0.47
12779,Swept Away,Comedy Romance,3.49
146269,The Young Unknowns,Drama,0.0
15992,Abandon,Drama Mystery Thriller,3.49
1613,The 51st State,Thriller Action Comedy Crime,6.37
565,The Ring,Horror Mystery,13.74
14112,Auto Focus,Drama Crime,7.94
41324,Fidel: The Untold Story,Documentary,0.7
15192,The Grey Zone,Drama War,3.17
49872,Hansel & Gretel,Comedy Family Fantasy,2.19
21925,Naqoyqatsi,Documentary Drama Music Thriller,2.85
30309,Real Women Have Curves,Comedy Drama,2.36
16646,Russian Ark,Mystery Drama Fantasy History,8.82
37288,Take Care of My Cat,Drama,0.85
20861,Tully,Drama,1.08
12647,Billy Bathgate,Drama Action Thriller Crime,3.85
12477,Grave of the Fireflies,Animation Drama War,0.01
10285,Jason Goes to Hell: The Final Friday,Fantasy Horror Thriller,9.22
19403,The Mechanic,Action Crime Thriller,5.27
11009,Saturday Night Fever,Drama Music,13.66
10805,Staying Alive,Drama Action Music Romance,4.86
40064,To the Devil a Daughter,Horror,2.13
17496,Urban Cowboy,Drama Romance,4.57
40969,Terror Train,Horror Thriller,3.44
76411,Times Square,Drama Music,0.02
5917,Tom Horn,Action Drama Western,1.96
31278,The Pumaman,Science Fiction Action,1.71
33670,Up the Academy,Comedy,1.99
47942,When Time Ran Out...,Action Adventure Drama Thriller,2.28
33076,Wholly Moses,Comedy,9.39
44932,Without Warning,Horror Science Fiction,2.22
15668,Xanadu,Fantasy Music Romance,3.78
30709,...All the Marbles,Action Comedy Drama Romance,1.42
19429,Absence of Malice,Drama Romance Thriller,3.22
140413,All Night Long,Comedy Romance,0.71
21294,The Amateur,Action Crime Thriller,1.7
11340,Banana Joe,Action Comedy,6.1
42142,Marianne and Juliane,,0.75
11644,Blow Out,Drama Mystery Thriller,7.54
33721,The Boogens,Horror,0.24
36133,Buddy Buddy,Comedy,1.57
24124,The Burning,Horror Thriller,8.94
34697,Butterfly,Crime Drama,1.51
8691,Cannibal Ferox,Adventure Horror,2.77
53922,Carbon Copy,Comedy,3.86
66592,Charlie Chan and the Curse of the Dragon Queen,Comedy Mystery Thriller,1.13
6399,A Friend Is a Treasure,Action Adventure Comedy,5.93
25773,The Chosen,Drama,0.89
19123,Knock on Wood,Comedy Crime Adventure,5.57
26560,Continental Divide,Comedy Romance,2.93
36220,The Creature Wasn't Nice,Comedy Horror,0.84
225,Man of Iron,Drama History,0.89
24274,Dead & Buried,Horror Mystery,3.89
33016,Deadly Blessing,Horror Mystery Thriller,3.18
26444,Death Hunt,Action Drama,5.67
19114,Endless Love,Romance Drama,5.79
17205,Enter the Ninja,Crime Action Drama,1.21
24740,The Entity,Horror Mystery Thriller,6.3
10863,Eye of the Needle,Action Drama Romance Thriller,9.7
31679,Eyewitness,Action Mystery Thriller,1.32
15900,Faces of Death II,Horror Documentary,1.17
12237,Faces of Death,Documentary Horror,2.98
15901,Faces of Death III,Horror Documentary,0.87
15902,Faces of Death IV,Horror Documentary,0.78
15904,Faces of Death VI,,0.45
97251,Faces of Death: Fact or Fiction?,Horror Documentary,0.02
12579,The Woman Next Door,Romance Drama,9.37
85058,First Monday in October,Comedy Drama,0.38
23668,"Fort Apache, the Bronx",Crime Drama,1.43
70971,Four Friends,Drama Romance,0.34
25113,The Four Seasons,Comedy Drama Romance,7.53
28893,Galaxy of Terror,Action Adventure Horror Science Fiction,3.85
11646,Gallipoli,Adventure Drama History War,7.45
5062,The Inquisitor,Crime Drama Mystery Thriller,2.45
24634,Ghost Story,Drama Horror Thriller,7.88
75963,Going Ape!,Comedy,0.14
16124,Goodbye Pork Pie,Adventure Comedy,1.02
21764,Gregory's Girl,Comedy Romance,3.02
22435,Who Pulled the Plug?,Comedy,0.8
42149,The Hand,Drama Horror Thriller,2.13
37936,Happy Birthday to Me,Drama Horror Thriller Mystery,6.56
73247,Heartbeeps,Comedy Romance Family,1.08
38255,Historien om Kim Skov,,0.02
46364,Inseminoid,Foreign Horror Science Fiction Thriller,1.79
27016,"Ladies and Gentlemen, the Fabulous Stains",Drama Thriller Music,2.12
35685,Lady Chatterley's Lover,Drama Romance,8.64
38665,The Legend of the Lone Ranger,Action Adventure Romance Western,1.38
265,Lili Marleen,War Drama Romance,2.53
2264,Lola,Romance Drama,1.9
21874,Looker,Science Fiction Thriller,1.46
41394,"The Looney, Looney, Looney Bugs Bunny Movie",Animation Comedy Family,1.03
47957,Madman,Thriller Horror,1.81
31407,Teddy Bear,Comedy Foreign,0.76
16471,Modern Problems,Comedy,5.62
63443,Modern Romance,Comedy Romance,2.26
22171,Ms .45,Crime Drama Horror Thriller,8.2
39874,My Bloody Valentine,Thriller Horror Mystery,3.41
25468,My Dinner with André,Comedy Drama,3.88
19507,Neighbors,Comedy,3.95
29072,Night of the Zombies,Horror,0.0
75596,The Night the Lights Went Out in Georgia,Drama Music,0.84
42146,Only When I Laugh,Comedy Drama,0.7
17450,Pennies from Heaven,Drama Music Romance,8.03
47886,Pieces,Horror Mystery,3.9
31646,Piranha Part Two: The Spawning,Horror,3.47
14269,Polyester,Comedy,5.43
41280,Private Lessons,Romance Comedy,8.17
1672,The Professional,Action Adventure Thriller,10.09
35935,Derrida,Documentary,0.07
9645,Ghost Ship,Horror Mystery Thriller,13.96
9012,Jackass: The Movie,Documentary Comedy,14.1
13098,Paid in Full,Action Crime Drama,3.93
13440,The Truth About Charlie,Mystery Thriller,2.37
12454,All or Nothing,Comedy Drama,3.41
31668,All The Queen's Men,Action Comedy Drama History,1.65
41645,Food of Love,Drama Romance Foreign,0.51
1360,Frida,Drama Romance,11.28
13441,Roger Dodger,Comedy Drama,3.53
45767,Time Changer,Comedy Drama Family Science Fiction,1.15
14626,Beau Travail,Drama,2.34
48155,The Big Knife,Drama,0.72
12208,Casino Royale,Adventure Action Comedy,13.3
11905,The Company of Wolves,Fantasy Horror,3.4
39497,Escanaba in da Moonlight,Comedy,0.15
1941,Exodus,Action Drama History War,7.82
26685,How to Murder Your Wife,Comedy,3.03
31918,"The Russians Are Coming, The Russians Are Coming",Comedy War,3.77
19662,The World of Henry Orient,Comedy Drama Romance,1.76
8427,I Spy,Action Adventure Comedy Thriller,10.4
9021,The Santa Clause 2,Fantasy Comedy Family,5.21
277415,Besotted,,0.0
28988,Blackboards,Drama History War,0.77
52735,Love in the Time of Money,Drama Romance,0.72
13526,The Weight of Water,Crime Drama Mystery,2.49
9280,Femme Fatale,Thriller Crime Romance,6.43
65,8 Mile,Drama,8.37
117520,Etoiles: Dancers of the Paris Opera Ballet,Documentary Music Foreign,0.0
10712,Far from Heaven,Drama Romance,10.11
27204,God Is Great and I'm Not,Comedy Romance,1.53
152023,The Rising Place,,0.59
10167,Half Past Dead,Crime Action Thriller,8.65
672,Harry Potter and the Chamber of Secrets,Adventure Fantasy Family,29.74
16351,Ararat,War Drama,3.39
542,The Crime of Padre Amaro,Drama Romance,2.2
36584,Interview with the Assassin,Drama Thriller,0.57
30192,Standing in the Shadows of Motown,Documentary,0.64
33251,The Way Home,Drama Family,1.83
25466,Mutant Action,Action Comedy Science Fiction,5.95
50677,Eyes of an Angel,Drama,0.57
2165,Liberty Stands Still,Thriller Action Drama,11.77
25037,The Life and Death of Colonel Blimp,War Comedy Drama Romance,2.98
11617,Rio Grande,Western,8.4
24909,The Young Americans,Drama,1.52
81530,Blackrock,Drama,0.17
34341,Men with Brooms,Comedy,1.42
18993,Mysterious Island,Action Adventure Science Fiction,3.42
53000,Soul Assassin,Action Mystery Thriller,0.24
29229,Left Behind II: Tribulation Force,Fantasy Drama Thriller,1.61
11880,Dog Soldiers,Horror Action Thriller,10.07
63435,Fingers,Drama Action Thriller,1.01
80849,"Good Evening, Mr. Wallenberg",Drama Thriller War,0.41
1377,Houseboat,Comedy Drama Family Romance,2.27
11629,Legion of the Dead,Fantasy Horror Comedy Science Fiction,0.75
2528,Madame Bovary,Drama Foreign Romance,1.23
12716,My Father's Glory,Adventure Drama,4.41
12717,My Mother's Castle,Adventure Comedy Drama Romance,3.11
13888,Return to the Blue Lagoon,Adventure,8.93
48524,Too Beautiful for You,Drama Comedy Romance,2.04
10750,Toy Soldiers,Action Adventure Thriller,12.7
44247,The Prowler,Thriller Horror Mystery,2.89
45226,The Pursuit of D.B. Cooper,Adventure Crime Thriller,0.52
96966,Raggedy Man,Drama,0.73
25566,Ragtime,Drama,6.15
109962,Rich and Famous,Drama,12.18
13386,Ricomincio da tre,Comedy,0.74
43089,Roadgames,Thriller Horror Mystery,4.29
47888,Rollover,Drama Mystery Romance Thriller,5.69
20472,Saturday the 14th,Comedy Fantasy Horror,0.86
9538,Scanners,Horror Science Fiction Thriller,10.57
14664,Sharky's Machine,Crime Drama Action Thriller,2.63
27997,Shock Treatment,Comedy Music,2.02
49934,Do You Remember Dolly Bell?,Comedy Drama Romance,1.09
84735,So Fine,Comedy,1.1
9317,Cabbage Soup,Comedy Science Fiction,5.08
12528,Southern Comfort,Action Crime Drama History Thriller,4.24
47890,Sphinx,Adventure Mystery Thriller,0.63
69014,Tales of Ordinary Madness,Drama,1.24
21515,Student Bodies,Comedy Horror Mystery,2.14
42371,Take This Job and Shove It,Comedy Romance,1.34
26325,"Tarzan, the Ape Man",Adventure Action Comedy,2.08
69169,Tattoo,Thriller Drama Horror,0.8
31921,They All Laughed,Drama Comedy Thriller Mystery Romance,1.72
11524,Thief,Action Crime Drama Thriller,10.48
109264,This Is Elvis,Drama Music Documentary,0.3
32077,True Confessions,Crime Drama,2.74
326890,Revolution #9,Drama,0.2
277724,Better Housekeeping,,0.0
36669,Die Another Day,Adventure Action Thriller,13.0
17187,The Emperor's Club,Drama Romance,4.84
10426,Friday After Next,Comedy,5.79
32625,Personal Velocity,Drama,5.3
8198,The Quiet American,Drama Action Thriller Romance,8.23
204372,Smokers Only,Drama Romance,0.18
64,Talk to Her,Drama Romance,6.65
13376,Eight Crazy Nights,Comedy Animation,11.79
15074,Extreme Ops,Action Adventure Drama Thriller,2.95
2103,Solaris,Drama Science Fiction Mystery Romance,10.64
9016,Treasure Planet,Adventure Animation Family Fantasy Science Fiction,16.14
16028,They,Horror Thriller,4.58
27070,Chopper Chicks in Zombietown,Comedy Horror,0.98
5261,What to Do in Case of Fire?,Thriller Drama Comedy Action Romance,1.51
15514,I Love You Too,Drama,0.54
23303,Another You,Comedy Drama,7.33
20992,Brother,Action Crime Thriller,3.91
66091,A Cruel Romance,Drama Romance,0.69
6007,Elling,Comedy Drama,2.15
25239,I Spit on Your Grave,Horror Thriller,12.41
42453,The Island at the Top of the World,Adventure Fantasy Action Science Fiction Family,1.76
25284,The Last Seduction,Thriller Mystery Romance,4.19
125337,The Last Seduction II,Thriller Romance,0.71
7011,Making Contact,Science Fiction Fantasy Horror Adventure,0.71
35612,New Waterford Girl,Comedy Drama,0.64
10880,The Noah's Ark Principle,Science Fiction Thriller,0.44
13945,The Sword and the Sorcerer,Action Adventure Fantasy,3.52
14433,Zulu,Action Drama History War,11.6
9932,Analyze That,Comedy Crime,9.93
13369,Empire,Action Drama,2.15
2757,Adaptation.,Comedy Crime Drama,11.62
7299,Equilibrium,Action Science Fiction Thriller,12.67
78022,My Kingdom,Drama Action Romance Foreign,0.65
279784,Soap Girl,,0.0
32273,It All Starts Today,Drama,1.45
26356,Medea,Drama,2.22
23990,Scarlet Diva,Drama,2.07
4241,Visitor Q,Comedy Drama Horror Thriller,3.58
37335,Bolero: Dance of Life,Drama,1.46
34113,Urgh! A Music War,Documentary Music,0.1
22257,Vabank,Crime Comedy,0.73
35343,Varning för Jönssonligan,Comedy,0.08
30142,"Vernon, Florida",Documentary,1.32
17360,Escape to Victory,Action Drama,9.87
31695,Whose Life Is It Anyway?,Drama,2.24
76397,Zoot Suit,Drama Music,1.13
40952,Alone in the Dark,Horror Thriller,1.06
38849,Android,Science Fiction Thriller,1.3
71524,Ace of Aces,Adventure Comedy,2.01
43279,Attack Force Z,War Drama Action,1.02
29743,Attila flagello di Dio,Comedy,2.84
41760,Author! Author!,Comedy Drama Romance,3.73
31665,Barbarosa,Action Comedy Western,1.13
40219,The Beast Within,Horror Science Fiction,0.95
45840,Best Friends,Comedy Romance,4.77
16363,The Best Little Whorehouse in Texas,Comedy,2.17
22023,The Border,Drama Crime,2.69
171,The Party 2,Comedy,4.96
73116,Brimstone & Treacle,Mystery Drama Horror,0.62
26639,Britannia Hospital,Horror Comedy Drama Science Fiction,2.01
42124,Burden of Dreams,Documentary,2.71
25297,Cannery Row,Drama,2.09
39274,The Challenge,Action Science Fiction,0.4
11564,Class of 1984,Action Drama Horror Crime Thriller,4.82
67772,"Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean",Comedy Drama,1.09
4202,Danton,Drama History,1.55
17590,Deathtrap,Comedy Crime Drama Mystery Romance Thriller,3.81
20787,The Man Who Saves The World,Science Fiction,1.13
28940,Eating Raoul,Comedy Horror,11.76
13497,Drumline,Drama Romance Comedy Music,5.27
11852,The Hot Chick,Comedy Fantasy,8.73
7303,Maid in Manhattan,Comedy Drama Romance,7.29
201,Star Trek: Nemesis,Science Fiction Action Adventure Thriller,11.37
2755,About Schmidt,Drama Comedy,11.07
33504,El Bola,Drama Foreign,2.5
21868,Evelyn,Drama,7.72
65684,The Guys,Drama,0.78
10856,Intacto,Action Comedy Drama Romance Science Fiction Thriller,3.25
99826,The Jimmy Show,Comedy Drama,0.23
18602,Morvern Callar,Drama,2.33
121,The Lord of the Rings: The Two Towers,Adventure Fantasy Action,29.42
25838,Devils on the Doorstep,Drama War,2.44
1429,25th Hour,Crime Drama,10.27
13435,Antwone Fisher,Drama Romance,10.94
3131,Gangs of New York,Drama History Crime,14.92
2642,Two Weeks Notice,Comedy Romance,7.74
14317,The Wild Thornberrys Movie,Animation Adventure Family,5.34
11022,Narc,Action Crime Drama Thriller,5.21
24249,Bad Influence,Thriller,2.3
9491,Blue Steel,Thriller,5.2
2149,Body of Evidence,Drama Thriller Romance,4.66
20139,The Children's Hour,Drama,7.59
32074,Company Business,Action Thriller,1.23
19067,The Duellists,Drama War,5.83
53712,A Kiss Before Dying,Drama Thriller Crime Mystery Romance,2.71
25848,Legend of the Lost,Adventure Drama,4.25
14931,Miami Blues,Action Crime Drama Thriller,3.21
11317,My Girl 2,Comedy Drama Family Romance,4.91
4032,My Girl,Comedy Drama Family,8.61
8392,My Neighbor Totoro,Fantasy Animation Family,13.51
31804,The Road to Hong Kong,Comedy,1.56
81048,Running Time,Crime,0.47
12232,The Thief of Bagdad,Action Adventure Family Fantasy,3.43
11706,War and Peace,Drama War Romance,3.67
61265,Where Sleeping Dogs Lie,Mystery Thriller,0.52
42569,Where’s Poppa?,Comedy,3.35
25720,The Whistle Blower,Action Thriller,3.1
26946,Attack of the Crab Monsters,Horror Science Fiction,5.26
16938,Black Christmas,Horror Mystery Thriller,5.31
21143,The Day of the Triffids,Horror Science Fiction Thriller,7.35
61578,Esther Kahn,Drama Foreign Romance,0.11
20424,Invaders from Mars,Science Fiction Thriller,3.26
4561,The Story of O,Drama,5.1
4435,Asoka,Drama History,1.48
16993,Fat City,Drama,2.58
18002,"Love, Honour and Obey",Action Comedy Thriller Crime,4.89
