id,title,genero,popularity
11027,The Postman Always Rings Twice,  Romance   Crime   Drama  ,0.0
61560,Smoking / No Smoking,  Drama   Comedy  ,1.62
123757,All the Vermeers in New York,  Comedy  ,4.76
27197,An Actor's Revenge,  Drama  ,13.69
10468,28 Days,  Comedy   Drama  ,6.05
1359,American Psycho,  Thriller   Drama   Crime  ,8.85
4967,Keeping the Faith,  Comedy  ,5.14
31776,Where the Money is,  Comedy   Crime   Drama  ,2.76
10557,East Is East,  Comedy  ,2.22
27745,The Filth and the Fury,  Documentary   Music  ,0.0
19214,Passion of Mind,  Drama   Romance  ,0.19
46686,Third World Cop,  Action   Drama   Thriller  ,5.08
71402,Coming Apart,  Drama  ,2.71
13776,Diner,  Comedy   Drama  ,10.83
26291,Shakes the Clown,  Action   Comedy  ,4.86
10784,Cabaret,  Drama   Music   Romance  ,3.33
10242,What Ever Happened to Baby Jane?,  Drama   Horror   Thriller  ,1.85
27857,Prick Up Your Ears,  Drama  ,4.86
16347,Auntie Mame,  Comedy   Drama  ,13.24
4825,Guys and Dolls,  Comedy   Music   Romance  ,6.01
11654,The Hunger,  Horror   Thriller   Romance  ,10.45
10518,Marathon Man,  Thriller  ,8.26
11977,Caddyshack,  Comedy  ,5.73
18041,Gossip,  Drama   Mystery   Thriller  ,7.88
14736,Love & Basketball,  Action   Comedy   Drama   Romance  ,10.51
3536,U-571,  Action   Drama   Thriller   War  ,4.62
1443,The Virgin Suicides,  Drama   Romance  ,0.48
10424,Jennifer Eight,  Crime   Drama   Mystery  ,10.76
80677,The Law,  Drama  ,1.19
28971,Limelight,  Comedy   Drama   Romance  ,0.0
49096,Empire of Passion,  Drama   Horror   Romance  ,0.89
310431,Stacy's Knights,  Drama  ,6.31
40562,Committed,  Comedy   Drama  ,6.05
9456,The Crow: Salvation,  Action   Science Fiction   Thriller  ,5.83
889,The Flintstones in Viva Rock Vegas,  Science Fiction   Comedy   Family   Romance  ,4.9
10564,Where the Heart Is,  Comedy   Drama   Romance  ,0.58
15723,The Big Kahuna,  Comedy   Drama  ,0.07
19600,Bossa Nova,  Comedy   Drama   Foreign   Romance  ,9.17
125537,Smiling Fish & Goat On Fire,  Comedy   Romance  ,0.04
452,The Idiots,  Drama   Comedy  ,0.97
68170,The Last September,  Drama   Foreign   Romance  ,0.29
36234,Timecode,  Drama  ,0.55
39283,Carnosaur,  Horror   Science Fiction  ,0.83
65460,Carnosaur 2,  Horror   Science Fiction  ,1.09
55667,Carnosaur 3: Primal Species,  Action   Horror   Science Fiction  ,5.47
31978,Defying Gravity,  Drama   Romance  ,2.26
12476,The Hidden,  Action   Horror   Science Fiction   Thriller  ,23.19
5241,Two Moon Junction,  Drama   Romance  ,2.77
98,Gladiator,  Action   Drama   Adventure  ,0.56
21311,I Dreamed of Africa,  Romance   Drama   Adventure  ,4.99
47724,Up at the Villa,  Drama   Romance  ,0.84
11129,Human Traffic,  Comedy   Drama  ,7.59
94214,"Jails, Hospitals & Hip-Hop",  Drama  ,1.88
117781,Black Tights,,0.23
1058,Breathless,  Action   Drama   Romance   Thriller  ,4.78
37112,The Great Locomotive Chase,  Action   Adventure   Drama   Family  ,1.59
42159,The Idolmaker,  Drama   Romance   Music  ,1.31
16395,Inferno,  Horror   Thriller  ,1.39
50627,The King of Marvin Gardens,  Drama  ,10.69
5608,"The Nibelungs, Tale 1: Siegfried",  Drama   Adventure   Fantasy  ,8.72
38925,The Lords of Flatbush,  Drama  ,5.28
13105,Mr. Mom,  Comedy   Drama   Family  ,10.49
22501,Time Masters,  Animation   Drama   Family   Science Fiction   Mystery  ,2.39
5491,Battlefield Earth,  Action   Science Fiction   War  ,5.17
10560,Center Stage,  Drama   Music  ,0.75
19489,Held Up,  Comedy  ,12.9
19419,Screwed,  Action   Comedy  ,4.35
23531,Whipped,  Comedy   Romance  ,6.66
10688,Hamlet,  Drama  ,0.02
17889,Anchors Aweigh,  Comedy   Fantasy   Music   Romance  ,1.59
18228,Blue Hawaii,  Comedy   Music   Romance  ,0.07
80351,The Castaway Cowboy,  Adventure   Family   Comedy   Western  ,2.18
18642,G.I. Blues,  Comedy   Music  ,4.75
205054,The Gay Deceivers,  Comedy  ,3.45
39391,Gypsy,  Comedy   Drama   Music  ,0.47
18644,King Creole,  Drama   Action   Music   Romance  ,11.46
31516,On the Town,  Comedy   Music   Romance  ,0.17
45827,One Little Indian,  Family  ,1.05
5683,Pee-wee's Big Adventure,  Adventure   Comedy  ,3.92
113279,Regret to Inform,  Documentary  ,2.31
2094,Roustabout,  Drama   Music   Romance  ,6.27
14906,Saludos Amigos,  Animation   Family  ,8.57
16176,The Slipper and the Rose,  Adventure   Family   Fantasy   Romance  ,10.0
52770,Things Change,  Drama   Comedy   Crime  ,6.24
12518,Honeymoon in Vegas,  Action   Comedy   Romance   Thriller  ,8.0
10567,Dinosaur,  Animation   Family  ,9.57
10642,Loser,  Drama   Comedy   Romance   Family  ,2.6
9285,Road Trip,  Comedy   Adventure  ,0.23
10569,Small Time Crooks,  Action   Comedy   Crime  ,10.51
21879,The Hollywood Knights,  Comedy  ,3.87
98502,The Myth Of Fingerprints,  Drama   Comedy  ,18.97
21484,Possession,  Drama   Horror  ,10.31
24918,The Twelve Chairs,  Comedy  ,0.08
955,Mission: Impossible II,  Adventure   Action   Thriller  ,1.69
8584,Shanghai Noon,  Adventure   Action   Comedy   Western  ,9.51
47295,Better Living Through Circuitry,  Documentary   Music  ,1.64
11332,8 ½ Women,  Drama   Comedy  ,6.2
16093,Carnival of Souls,  Horror   Mystery  ,1.96
29372,Flying Tigers,  Action   Drama   History  ,0.67
962,The Gold Rush,  Adventure   Comedy   Drama  ,6.47
5483,Lisa and the Devil,  Fantasy   Horror   Science Fiction  ,9.36
21060,It's in the Water,  Romance   Comedy  ,2.62
30588,Monsieur Verdoux,  Comedy   Crime   Drama  ,9.78
668,On Her Majesty's Secret Service,  Adventure   Action   Thriller  ,1.16
23518,Seven Days in May,  Drama   Thriller  ,2.07
691,The Spy Who Loved Me,  Adventure   Action   Thriller  ,10.58
31353,Those Who Love Me Can Take the Train,  Romance   Drama  ,12.13
44018,Vagabond,  Drama  ,4.18
698,Moonraker,  Action   Adventure   Thriller   Science Fiction  ,1.75
682,The Man with the Golden Gun,  Adventure   Action   Thriller  ,0.89
28973,A King in New York,  Comedy   Drama  ,1.58
28974,A Woman of Paris,  Drama   Romance  ,0.76
40685,In Old California,  Action   Romance   Western  ,4.48
22994,The Fighting Seabees,  Action   War  ,7.98
40639,Dark Command,  Drama   Romance   Western  ,0.48
499,Cléo from 5 to 7,  Comedy   Drama  ,4.72
9600,Big Momma's House,  Crime   Comedy  ,11.53
120077,Running Free,  Family  ,3.29
38006,The Abominable Snowman,  Adventure   Horror  ,1.08
2768,American Gigolo,  Thriller   Drama   Crime   Romance  ,8.54
42002,Anguish,  Crime   Horror   Thriller  ,1.38
40365,The Blood Spattered Bride,  Horror  ,8.52
24920,City of the Living Dead,  Horror  ,4.89
21,The Endless Summer,  Documentary  ,2.15
10911,The Guns of Navarone,  Action   Adventure   Drama   War  ,1.11
10102,La Grande Bouffe,  Drama   Comedy  ,9.35
30308,Lured,  Drama   Thriller   Mystery  ,7.03
38688,Pandora and the Flying Dutchman,  Fantasy   Drama   Mystery   Romance  ,6.17
26912,Quatermass and the Pit,  Horror   Science Fiction  ,2.79
26278,Quatermass II,  Horror   Science Fiction  ,3.35
26953,Puppet Master,  Horror  ,2.42
26954,Puppet Master II,  Horror  ,4.14
26956,Puppet Master III Toulon's Revenge,  Horror  ,3.45
26957,Puppet Master 4,  Horror  ,1.35
26958,Puppet Master 5: The Final Chapter,  Horror  ,0.91
26959,Curse of the Puppet Master,  Horror  ,6.99
26960,Retro Puppet Master,  Horror  ,13.72
80287,Rent-a-Cop,  Comedy   Crime   Action  ,0.9
6003,Romeo and Juliet,  Drama   Romance  ,13.23
23939,Stay Tuned,  Comedy   Fantasy  ,1.54
46614,The Story of G.I. Joe,  Drama   War  ,2.3
11072,Blazing Saddles,  Western   Comedy  ,0.02
23069,Benji,  Adventure   Family   Romance  ,6.72
21299,Benji the Hunted,  Action   Adventure   Family  ,7.87
38802,For the Love of Benji,  Family  ,9.93
13368,White Christmas,  Comedy   Music   Romance  ,3.35
985,Eraserhead,  Drama   Fantasy   Horror   Science Fiction  ,1.55
14002,Baraka,  Documentary  ,1.35
541,The Man with the Golden Arm,  Crime   Drama   Romance  ,13.3
21137,The Decline of Western Civilization,  Documentary   Music  ,10.23
36724,The Decline of Western Civilization Part II: The Metal Years,  Documentary   Music  ,8.88
938,For a Few Dollars More,  Western  ,4.34
10648,Magnum Force,  Action   Crime   Thriller  ,7.51
11368,Blood Simple,  Crime   Drama   Thriller  ,11.89
10875,The Fabulous Baker Boys,  Music   Drama   Romance  ,1.26
2075,Prizzi's Honor,  Romance   Comedy   Crime   Drama  ,12.65
1551,Flatliners,  Drama   Horror   Science Fiction   Thriller  ,5.27
22500,Gandahar,  Animation   Science Fiction   Fantasy   Adventure  ,3.21
10246,Porky's,  Comedy  ,4.48
19698,Porky's II: The Next Day,  Comedy  ,4.1
23919,Porky's 3: Revenge,  Comedy  ,8.06
18835,Private School,  Comedy   Romance  ,2.55
26554,Class of Nuke 'Em High,  Horror   Comedy   Science Fiction  ,1.88
15239,The Toxic Avenger,  Science Fiction   Action   Comedy   Horror  ,5.46
28165,The Toxic Avenger Part II,  Comedy   Horror   Action  ,11.74
28169,The Toxic Avenger Part III: The Last Temptation of Toxie,  Comedy   Horror   Action   Science Fiction  ,9.39
15762,Night of the Creeps,  Comedy   Horror   Science Fiction  ,9.76
169,Predator 2,  Science Fiction   Action   Thriller  ,2.02
865,The Running Man,  Action   Science Fiction  ,15.13
9663,Starman,  Action   Adventure   Romance   Science Fiction  ,11.41
26889,The Brother from Another Planet,  Comedy   Drama   Science Fiction  ,11.19
10128,Alien Nation,  Crime   Science Fiction   Thriller  ,12.69
9659,Mad Max,  Adventure   Action   Thriller   Science Fiction  ,8.3
8810,Mad Max 2: The Road Warrior,  Adventure   Action   Thriller   Science Fiction  ,7.29
9355,Mad Max Beyond Thunderdome,  Action   Adventure   Science Fiction  ,6.71
1727,Bird on a Wire,  Action   Adventure   Comedy   Romance  ,7.05
635,Angel Heart,  Horror   Mystery   Thriller  ,5.7
10068,Nine 1/2 Weeks,  Drama   Romance  ,14.05
11495,Firestarter,  Fantasy   Drama   Horror   Action   Thriller  ,1.17
11428,Sleepwalkers,  Fantasy   Horror   Thriller  ,9.9
10117,Action Jackson,  Action   Adventure   Comedy   Crime   Drama  ,4.64
35936,Sarafina!,  Drama   Family   Foreign   Music  ,4.92
25562,Soapdish,  Comedy   Drama   Romance  ,1.42
51763,The Long Walk Home,  Drama   History  ,1.47
73079,Clara's Heart,  Drama  ,14.09
38921,Burglar,  Crime   Comedy  ,1.15
35463,Fatal Beauty,  Adventure   Action   Comedy   Thriller  ,5.87
9679,Gone in Sixty Seconds,  Action   Crime   Thriller  ,2.56
24587,American Pimp,  Documentary  ,1.63
51333,Love's Labour's Lost,  Comedy   Music   Romance  ,0.11
17771,Sunshine,  Drama   History  ,12.5
31610,Trixie,  Action   Comedy   Mystery   Thriller  ,3.18
60005,American Virgin,  Comedy  ,2.34
10264,Hamlet,  Drama   History  ,11.88
31657,Coming Home,  Drama   Romance   War  ,7.91
29204,American Pop,  Animation   Music  ,3.14
17814,Assault on Precinct 13,  Action   Crime  ,3.74
11879,Near Dark,  Drama   Horror   Thriller  ,13.25
21128,One False Move,  Crime   Drama   Thriller  ,2.7
482,Shaft,  Adventure   Action   Thriller   Crime  ,11.84
592,The Conversation,  Crime   Drama   Mystery  ,2.35
31593,Cutter's Way,  Drama   Mystery   Thriller   Crime  ,3.6
12611,The Fury,  Horror   Science Fiction   Thriller  ,12.84
14328,The Paper Chase,  Comedy   Drama   Romance  ,11.05
32047,Prince of the City,  Drama   Thriller   Crime  ,2.28
9040,Serpico,  Crime   Drama   History  ,4.51
25364,Ace in the Hole,  Drama  ,3.35
43002,Lonely Are the Brave,  Drama   Western  ,11.11
5121,The Sugarland Express,  Crime   Drama  ,16.64
195,Trouble in Paradise,  Comedy   Romance  ,12.91
6978,Big Trouble in Little China,  Action   Adventure   Comedy   Fantasy  ,10.07
3133,Badlands,  Crime   Drama  ,7.42
643,Battleship Potemkin,  Drama   History  ,7.52
10571,Boys and Girls,  Comedy   Drama   Romance  ,2.75
479,Shaft,  Action   Adventure   Crime   Thriller  ,5.95
7450,Titan A.E.,  Animation   Action   Science Fiction   Family   Adventure  ,1.23
31023,Butterfly,  Drama  ,1.55
25636,Jesus' Son,  Comedy   Drama   Romance  ,11.83
41160,The Match,  Comedy   Romance  ,9.95
47439,Time Regained,  Drama   Foreign  ,15.96
207731,Boricua's Bond,,11.88
7443,Chicken Run,  Animation   Comedy   Family  ,18.91
2123,"Me, Myself & Irene",  Comedy  ,1.64
2024,The Patriot,  Drama   History   War   Action  ,5.38
17711,The Adventures of Rocky & Bullwinkle,  Action   Adventure   Animation   Comedy   Family  ,2.63
2133,The Perfect Storm,  Drama  ,4.59
29946,The Golden Bowl,  Romance   Drama  ,9.13
25993,Asylum,  Horror   Thriller   Mystery  ,6.4
28774,Communion,  Drama   Horror   Science Fiction   Thriller  ,0.14
46929,Fun & Fancy Free,  Animation   Family   Music  ,6.62
11598,The Kentucky Fried Movie,  Comedy  ,3.19
9702,Bound by Honor,  Action   Crime   Drama   Thriller  ,3.99
117026,Daughter of Dr. Jekyll,  Fantasy   Horror  ,6.24
9873,F/X,  Crime   Thriller   Action  ,9.11
16820,F/X2,  Adventure   Action   Comedy   Thriller  ,7.36
14864,The Hot Spot,  Drama   Thriller   Crime   Romance  ,8.28
15379,Missing in Action,  Action   Adventure   Thriller   War  ,3.56
12764,Missing in Action 2: The Beginning,  Action   Adventure   War  ,5.89
27352,Braddock: Missing in Action III,  Action   War  ,1.49
8348,Thunderbolt and Lightfoot,  Action   Adventure   Comedy   Crime  ,2.29
24099,Dreamscape,  Adventure   Horror   Science Fiction   Thriller  ,7.25
17897,The Golden Voyage of Sinbad,  Action   Adventure   Drama   Fantasy  ,5.79
28050,Hatchet for the Honeymoon,  Horror   Foreign  ,6.77
16094,House Party,  Comedy   Drama  ,3.22
16096,House Party 2,  Comedy  ,0.61
20343,Make Mine Music,  Animation   Family   Music  ,0.48
13757,Melody Time,  Music   Family   Animation  ,1.11
11822,Nekromantik,  Drama   Horror  ,1.42
90980,On Our Merry Way,  Romance   Comedy   Music  ,0.76
26270,Project Moon Base,  Science Fiction  ,3.99
37744,Rocketship X-M,  Science Fiction  ,15.05
494,Shaft in Africa,  Adventure   Action   Thriller   Crime   Mystery  ,12.45
493,Shaft's Big Score!,  Action   Adventure   Crime   Mystery  ,4.93
12706,Croupier,  Drama   Thriller  ,4.36
4244,The Kid,  Fantasy   Comedy   Family  ,10.59
4247,Scary Movie,  Comedy  ,2.58
20770,But I'm a Cheerleader,  Comedy  ,0.61
1050,Shower,  Comedy   Drama   Foreign  ,10.4
1052,Blow-Up,  Drama   Mystery   Thriller  ,8.44
20540,The Pawnbroker,  Drama  ,0.95
23655,Groove,  Drama   Music   Romance  ,1.52
1788,Footloose,  Drama   Family   Music   Romance  ,0.63
32275,Duel in the Sun,  Western  ,5.0
36657,X-Men,  Adventure   Action   Science Fiction  ,1.99
44490,Chuck & Buck,  Comedy   Drama  ,9.5
47585,The Five Senses,  Drama  ,7.55
1448,The Wisdom of Crocodiles,  Drama   Fantasy   Horror  ,2.57
36047,The In Crowd,  Thriller  ,9.47
2655,What Lies Beneath,  Drama   Horror   Mystery   Thriller  ,10.27
12599,Pokémon: The Movie 2000,  Adventure   Fantasy   Animation   Science Fiction   Family  ,1.0
33828,Criminal Lovers,  Horror   Thriller   Romance  ,0.59
93,Anatomy of a Murder,  Crime   Drama   Mystery   Thriller  ,1.09
9278,Freejack,  Science Fiction  ,4.14
90715,Greaser's Palace,  Western   Comedy  ,3.5
59181,H.O.T.S.,  Comedy  ,4.37
22167,Knightriders,  Drama  ,11.79
18118,Mackenna's Gold,  Adventure   Action   Western  ,3.18
11940,Sinbad and the Eye of the Tiger,  Action   Adventure   Family   Fantasy   Science Fiction  ,6.31
24167,Two Women,  Drama  ,5.38
10276,What About Bob?,  Comedy  ,4.52
19380,White Sands,  Action   Crime   Drama   Mystery   Thriller  ,5.17
13783,Breaker Morant,  Drama   History   War  ,1.96
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,  Comedy  ,0.28
15867,Interiors,  Drama  ,0.94
11686,Love and Death,  History   Comedy  ,4.46
29263,The Official Story,  Drama   History  ,1.05
46754,The Other Side of Sunday,  Drama   Comedy   Foreign  ,6.67
18702,Pot o' Gold,  Music   Romance  ,1.92
11830,Tampopo,  Comedy  ,1.43
16110,Thomas and the Magic Railroad,  Animation   Drama   Family   Science Fiction  ,7.42
12107,Nutty Professor II: The Klumps,  Fantasy   Comedy   Romance   Science Fiction  ,15.65
10401,The Girl on the Bridge,  Drama   Comedy   Romance  ,7.91
32640,Wonderland,  Drama  ,7.46
10641,Autumn in New York,  Drama   Romance  ,1.28
6282,Coyote Ugly,  Comedy   Drama   Music   Romance  ,4.52
9383,Hollow Man,  Action   Science Fiction   Thriller  ,3.9
5551,Space Cowboys,  Action   Adventure   Thriller  ,5.14
277726,Better Living,  Comedy  ,4.36
43079,Mad About Mambo,  Comedy   Romance   Foreign  ,2.13
27723,Psycho Beach Party,  Comedy  ,3.9
2360,Saving Grace,  Crime   Comedy  ,8.98
28043,Black Sabbath,  Horror  ,8.42
33468,The Brain That Wouldn't Die,  Horror   Science Fiction  ,8.73
21866,Bronco Billy,  Action   Comedy   Drama   Romance   Western  ,4.4
33408,The Crush,  Drama   Thriller  ,7.59
11589,Kelly's Heroes,  Adventure   Comedy   War  ,11.84
15158,Phantasm II,  Action   Horror   Science Fiction   Thriller  ,10.27
16139,Phantasm III: Lord of the Dead,  Horror   Action   Science Fiction  ,6.22
16146,Phantasm IV: Oblivion,  Horror   Science Fiction  ,7.15
26515,Pumpkinhead,  Fantasy   Horror  ,3.28
11856,Air America,  Action   Adventure   Comedy   Drama  ,7.96
13567,Sleepaway Camp,  Horror  ,4.41
10860,Steel Magnolias,  Comedy   Drama   Romance  ,3.03
8420,...And God Created Woman,  Drama   Romance  ,7.72
18391,Easy Money,  Comedy  ,0.88
20850,Ilsa: She Wolf of the SS,  Thriller   Horror   War  ,0.11
39473,Silent Fall,  Drama   Thriller   Mystery  ,2.27
27452,The Spiral Staircase,  Crime   Drama   Horror   Mystery   Thriller  ,0.94
77571,What Ever Happened to Aunt Alice?,  Crime   Drama   Horror   Mystery   Thriller  ,0.84
38548,Margaret Cho: I'm the One That I Want,  Comedy  ,1.78
20438,The Tao of Steve,  Comedy   Romance  ,0.41
274868,The Tic Code,,4.75
2211,Aimee & Jaguar,  Drama   History   Romance  ,7.0
46991,An Affair of Love,  Romance   Drama  ,0.05
201581,The Autumn Heart,  Drama  ,0.17
10391,Bless the Child,  Drama   Horror   Thriller   Crime  ,13.45
14195,Cecil B. Demented,  Thriller   Comedy   Crime  ,2.1
15665,The Eyes of Tammy Faye,  Documentary   Drama  ,13.23
45905,The Opportunists,  Comedy   Crime   Drama   Romance  ,2.8
10393,The Replacements,  Comedy  ,0.62
18168,About Adam,  Comedy   Romance  ,1.17
8843,The Cell,  Horror   Science Fiction   Thriller  ,2.0
10643,Godzilla 2000,  Adventure   Horror   Action   Science Fiction  ,15.7
23618,The Original Kings of Comedy,  Comedy  ,9.79
117262,Sunset Strip,,1.27
30946,All the Rage,  Comedy  ,6.64
37136,The Naked Gun: From the Files of Police Squad!,  Comedy   Crime  ,7.01
37137,The Naked Gun 2½: The Smell of Fear,  Comedy   Crime  ,5.46
23283,Our Town,  Drama   Romance  ,0.48
3110,Shane,  Drama   Western  ,3.97
14698,"Suddenly, Last Summer",  Thriller   Drama   Mystery  ,1.07
11694,Cat Ballou,  Comedy   Western  ,11.93
47434,A Couch in New York,  Romance   Comedy  ,7.53
39891,The Devil Rides Out,  Horror  ,9.8
76891,Jerry and Tom,  Action   Comedy   Drama   Crime  ,0.0
9651,Supergirl,  Adventure   Fantasy   Action   Science Fiction  ,0.16
26865,X: The Unknown,  Horror   Science Fiction   Mystery  ,6.4
11398,The Art of War,  Crime   Action   Adventure  ,0.0
161687,The Ballad of Ramblin' Jack,  Music   Documentary  ,2.09
26244,Phish: Bittersweet Motel,  Documentary   Music  ,9.68
1588,Bring It On,  Comedy  ,1.39
287821,Catfish in Black Bean Sauce,  Drama   Comedy  ,0.0
19150,The Crew,  Action   Comedy  ,1.98
25128,Love & Sex,  Comedy   Drama   Romance  ,11.43
18153,Steal This Movie,  Drama  ,0.36
30910,Went to Coney Island on a Mission from God... Be Back by Five,  Drama  ,1.32
41282,Skipped Parts,  Comedy   Drama   Romance  ,5.57
12211,Highlander: Endgame,  Action   Fantasy   Science Fiction  ,6.34
137236,Backstage,,0.45
9995,Turn It Up,  Action   Crime   Drama  ,6.17
1698,Anatomy,  Horror   Thriller  ,6.04
10480,Nurse Betty,  Comedy   Crime   Thriller  ,9.09
80713,Alone,  Drama   Foreign  ,3.16
10685,The Watcher,  Mystery   Thriller  ,0.65
1619,The Way of the Gun,  Action   Crime   Drama   Thriller  ,5.06
